ecosystem,model,dataset,repetition,seed,precision,epoch,train_loss,train_acc,test_loss,test_acc
Python/TensorFlow,resnet18,fashionmnist,1,1001,fp32,1,0.49429401755332947,82.42020606994629,0.3853309452533722,86.07772588729858
Python/TensorFlow,resnet18,fashionmnist,1,1001,fp32,2,0.2902342975139618,89.4163966178894,0.37725910544395447,86.40825152397156
Python/TensorFlow,resnet18,fashionmnist,1,1001,fp32,3,0.22346141934394836,91.61324501037598,0.3536299169063568,87.85055875778198
Python/TensorFlow,resnet18,fashionmnist,1,1001,fp32,4,0.17490887641906738,93.52464079856873,0.40286603569984436,86.89903616905212
Python/TensorFlow,resnet18,fashionmnist,1,1001,fp32,5,0.14611800014972687,94.4945216178894,0.37408411502838135,88.22115659713745
Python/TensorFlow,resnet18,fashionmnist,1,1001,fp32,6,0.11635719239711761,95.61464786529541,0.42175599932670593,87.09936141967773
Python/TensorFlow,resnet18,fashionmnist,1,1001,fp32,7,0.09931706637144089,96.24899625778198,0.3981216847896576,88.53164911270142
Python/TensorFlow,resnet18,fashionmnist,1,1001,fp32,8,0.08209051191806793,96.97015285491943,0.4247986376285553,88.55168223381042
Python/TensorFlow,resnet18,fashionmnist,1,1001,fp32,9,0.07514196634292603,97.21721410751343,0.4461659789085388,88.41145634651184
Python/TensorFlow,resnet18,fashionmnist,1,1001,fp32,10,0.06122525408864021,97.76308536529541,0.43794775009155273,88.50160241127014
Python/TensorFlow,resnet18,fashionmnist,1,1001,fp32,11,0.058833468705415726,97.80982732772827,0.4734213054180145,88.40144276618958
Python/TensorFlow,resnet18,fashionmnist,1,1001,fp32,12,0.053046777844429016,98.0134904384613,0.49010419845581055,89.31289911270142
Python/TensorFlow,resnet18,fashionmnist,1,1001,fp32,13,0.04582640901207924,98.28726053237915,0.5040758848190308,88.671875
Python/TensorFlow,resnet18,fashionmnist,1,1001,fp32,14,0.04518311098217964,98.39743375778198,0.5096033811569214,88.81210088729858
Python/TensorFlow,resnet18,fashionmnist,1,1001,fp32,15,0.039940617978572845,98.57772588729858,0.47067245841026306,89.66346383094788
Python/TensorFlow,resnet18,fashionmnist,1,1001,fp32,16,0.04110024869441986,98.53932857513428,0.5058400630950928,88.54166865348816
Python/TensorFlow,resnet18,fashionmnist,1,1001,fp32,17,0.03703271597623825,98.66119027137756,0.5215467214584351,88.65184187889099
Python/TensorFlow,resnet18,fashionmnist,1,1001,fp32,18,0.03373228758573532,98.7947404384613,0.5404181480407715,89.37299847602844
Python/TensorFlow,resnet18,fashionmnist,1,1001,fp32,19,0.030583780258893967,98.93162250518799,0.5499527454376221,89.46313858032227
Python/TensorFlow,resnet18,fashionmnist,1,1001,fp32,20,0.03411257639527321,98.80475401878357,0.5123812556266785,89.55328464508057
Python/TensorFlow,resnet18,fashionmnist,1,1001,fp32,21,0.026885144412517548,99.04513955116272,0.4897976517677307,89.41305875778198
Python/TensorFlow,resnet18,fashionmnist,1,1001,fp32,22,0.03132716938853264,98.9182710647583,0.5330581068992615,89.35296535491943
Python/TensorFlow,resnet18,fashionmnist,1,1001,fp32,23,0.02324613556265831,99.17367696762085,0.5751565098762512,88.66186141967773
Python/TensorFlow,resnet18,fashionmnist,1,1001,fp32,24,0.02432424947619438,99.16032552719116,0.5896305441856384,88.61178159713745
Python/TensorFlow,resnet18,fashionmnist,1,1001,fp32,25,0.025987114757299423,99.05849099159241,0.5649771094322205,89.05248641967773
Python/TensorFlow,resnet18,fashionmnist,1,1001,fp32,26,0.02694915235042572,99.0418016910553,0.5122395753860474,89.46313858032227
Python/TensorFlow,resnet18,fashionmnist,1,1001,fp32,27,0.023951120674610138,99.16032552719116,0.5250602960586548,89.52323794364929
Python/TensorFlow,resnet18,fashionmnist,1,1001,fp32,28,0.02255539409816265,99.20706748962402,0.5480255484580994,89.79367017745972
Python/TensorFlow,resnet18,fashionmnist,1,1001,fp32,29,0.02233620174229145,99.21374320983887,0.5474032163619995,89.53325152397156
Python/TensorFlow,resnet18,fashionmnist,1,1001,fp32,30,0.016765328124165535,99.42240715026855,0.5571816563606262,89.61338400840759
