modello,dataset,fase,epoca,timestamp,project_name,run_id,experiment_id,duration,emissions,emissions_rate,cpu_power,gpu_power,ram_power,cpu_energy,gpu_energy,ram_energy,energy_consumed,country_name,country_iso_code,region,cloud_provider,cloud_region,os,python_version,codecarbon_version,cpu_count,cpu_model,gpu_count,gpu_model,longitude,latitude,ram_total_size,tracking_mode,on_cloud,pue,model,language
resnet,cifar100,train,11,2025-09-05T12:04:02,codecarbon,fb95398d-3a94-41cb-b8b7-966717a58382,5b0fa12a-3dd7-45bb-9766-cc326314d9f1,2.6177114569582045,8.16098455883878e-05,3.117602796574795e-05,42.5,108.54400158015554,188.83806037902832,3.0862596343730626e-05,7.882672973025251e-05,0.0001370763340605,0.0002467656601345,Italy,ITA,tuscany,,,Linux-5.15.0-142-generic-x86_64-with-glibc2.35,3.10.12,2.8.4,96,Intel(R) Xeon(R) Gold 5418Y,1,1 x NVIDIA L40S,11.2516,43.7825,503.5681610107422,machine,N,1.0,resnet,Rust
resnet,cifar100,eval,11,2025-09-05T12:04:12,codecarbon,63ece402-d561-4c34-9a18-1cd5b09194b8,5b0fa12a-3dd7-45bb-9766-cc326314d9f1,5.380665428005159,0.0001695483939634,3.1510673955124464e-05,42.5,111.91123959584132,188.83806037902832,6.34808307837779e-05,0.0001671618003982,0.0002820249404756,0.0005126675716576,Italy,ITA,tuscany,,,Linux-5.15.0-142-generic-x86_64-with-glibc2.35,3.10.12,2.8.4,96,Intel(R) Xeon(R) Gold 5418Y,1,1 x NVIDIA L40S,11.2516,43.7825,503.5681610107422,machine,N,1.0,resnet,Rust
resnet,cifar100,train,12,2025-09-05T12:04:19,codecarbon,dd097c77-2462-4fb2-83e3-e8b182be0584,5b0fa12a-3dd7-45bb-9766-cc326314d9f1,2.602431267965585,8.119248109213085e-05,3.119870334005092e-05,42.5,109.43208589229116,188.83806037902832,3.062502109597618e-05,7.886006308410742e-05,0.0001360185808521,0.0002455036650322,Italy,ITA,tuscany,,,Linux-5.15.0-142-generic-x86_64-with-glibc2.35,3.10.12,2.8.4,96,Intel(R) Xeon(R) Gold 5418Y,1,1 x NVIDIA L40S,11.2516,43.7825,503.5681610107422,machine,N,1.0,resnet,Rust
resnet,cifar100,eval,12,2025-09-05T12:04:29,codecarbon,43628fc5-8449-4224-af40-c870c2d65e5f,5b0fa12a-3dd7-45bb-9766-cc326314d9f1,5.48520618409384,0.000171615793159,3.128702684990728e-05,42.5,109.47937827930902,188.83806037902832,6.471404701482647e-05,0.0001667062444781,0.0002874985250184,0.0005189188165114,Italy,ITA,tuscany,,,Linux-5.15.0-142-generic-x86_64-with-glibc2.35,3.10.12,2.8.4,96,Intel(R) Xeon(R) Gold 5418Y,1,1 x NVIDIA L40S,11.2516,43.7825,503.5681610107422,machine,N,1.0,resnet,Rust
resnet,cifar100,train,13,2025-09-05T12:04:36,codecarbon,0ee9919d-7048-402a-abe6-777cfa2d4ef6,5b0fa12a-3dd7-45bb-9766-cc326314d9f1,2.5963361191097647,8.114266262205208e-05,3.125275730858545e-05,42.5,109.352606296131,188.83806037902832,3.061142424824842e-05,7.876700745867993e-05,0.0001359745960147,0.0002453530277216,Italy,ITA,tuscany,,,Linux-5.15.0-142-generic-x86_64-with-glibc2.35,3.10.12,2.8.4,96,Intel(R) Xeon(R) Gold 5418Y,1,1 x NVIDIA L40S,11.2516,43.7825,503.5681610107422,machine,N,1.0,resnet,Rust
resnet,cifar100,eval,13,2025-09-05T12:04:44,codecarbon,ad0c2d0c-ee8c-47b4-9b5e-ca7550f3d6c0,5b0fa12a-3dd7-45bb-9766-cc326314d9f1,3.5308684930205345,0.0001125039208609,3.186295980248249e-05,42.5,115.97060501831358,188.83806037902832,4.16321047022292e-05,0.0001136064797755,0.000184942236829,0.0003401808213068,Italy,ITA,tuscany,,,Linux-5.15.0-142-generic-x86_64-with-glibc2.35,3.10.12,2.8.4,96,Intel(R) Xeon(R) Gold 5418Y,1,1 x NVIDIA L40S,11.2516,43.7825,503.5681610107422,machine,N,1.0,resnet,Rust
resnet,cifar100,train,14,2025-09-05T12:04:51,codecarbon,6dc5f0a2-53de-4068-bad9-1c91743bdc6a,5b0fa12a-3dd7-45bb-9766-cc326314d9f1,2.437765738926828,7.585499410551679e-05,3.111660521527809e-05,42.5,107.92376894714968,188.83806037902832,2.8737838534774104e-05,7.298005838407562e-05,0.0001276466798671,0.000229364576786,Italy,ITA,tuscany,,,Linux-5.15.0-142-generic-x86_64-with-glibc2.35,3.10.12,2.8.4,96,Intel(R) Xeon(R) Gold 5418Y,1,1 x NVIDIA L40S,11.2516,43.7825,503.5681610107422,machine,N,1.0,resnet,Rust
resnet,cifar100,eval,14,2025-09-05T12:04:59,codecarbon,d21fa5c7-7b23-49e1-b0aa-6e70c546f61a,5b0fa12a-3dd7-45bb-9766-cc326314d9f1,3.4029683870030567,0.0001087449561648,3.1955911368501386e-05,42.5,116.90904855921134,188.83806037902832,4.013268470363175e-05,0.0001104011994321,0.0001782808648796,0.0003288147490154,Italy,ITA,tuscany,,,Linux-5.15.0-142-generic-x86_64-with-glibc2.35,3.10.12,2.8.4,96,Intel(R) Xeon(R) Gold 5418Y,1,1 x NVIDIA L40S,11.2516,43.7825,503.5681610107422,machine,N,1.0,resnet,Rust
resnet,cifar100,train,15,2025-09-05T12:05:07,codecarbon,7aa63c74-60f5-468c-8350-597407afe42c,5b0fa12a-3dd7-45bb-9766-cc326314d9f1,2.54979797906708,7.91886395261298e-05,3.105682888457827e-05,42.5,107.63479877617873,188.83806037902832,3.0027578716059604e-05,7.60517275075756e-05,0.0001333652946935,0.0002394446009171,Italy,ITA,tuscany,,,Linux-5.15.0-142-generic-x86_64-with-glibc2.35,3.10.12,2.8.4,96,Intel(R) Xeon(R) Gold 5418Y,1,1 x NVIDIA L40S,11.2516,43.7825,503.5681610107422,machine,N,1.0,resnet,Rust
resnet,cifar100,eval,15,2025-09-05T12:05:16,codecarbon,495f45bb-87bf-429e-8b7a-f1cb43f0d785,5b0fa12a-3dd7-45bb-9766-cc326314d9f1,5.195028523099609,0.0001640720865549,3.158251890734073e-05,42.5,112.69626240906716,188.83806037902832,6.129063862915953e-05,0.0001625265189098,0.0002722915712117,0.0004961087287506,Italy,ITA,tuscany,,,Linux-5.15.0-142-generic-x86_64-with-glibc2.35,3.10.12,2.8.4,96,Intel(R) Xeon(R) Gold 5418Y,1,1 x NVIDIA L40S,11.2516,43.7825,503.5681610107422,machine,N,1.0,resnet,Rust
