modello,dataset,fase,epoca,timestamp,project_name,run_id,experiment_id,duration,emissions,emissions_rate,cpu_power,gpu_power,ram_power,cpu_energy,gpu_energy,ram_energy,energy_consumed,country_name,country_iso_code,region,cloud_provider,cloud_region,os,python_version,codecarbon_version,cpu_count,cpu_model,gpu_count,gpu_model,longitude,latitude,ram_total_size,tracking_mode,on_cloud,pue,model,language
ResNet18,CIFAR100,train,16,2025-09-04T16:18:04,codecarbon,e0d46a40-b0d3-4d11-a4c2-16e8fcc5cd33,5b0fa12a-3dd7-45bb-9766-cc326314d9f1,70.85532901191618,0.00087947517236,1.2412265733917988e-05,42.5,100.72843245148113,0.0384364128112793,0.0008333137880164,0.0018252736824386,7.028383883510189e-07,0.0026592903088434,Italy,ITA,tuscany,,,Linux-5.15.0-142-generic-x86_64-with-glibc2.35,3.10.12,2.8.4,96,Intel(R) Xeon(R) Gold 5418Y,1,1 x NVIDIA L40S,11.2516,43.7825,503.5681610107422,process,N,1.0,resnet18,R
ResNet18,CIFAR100,eval,16,2025-09-04T16:18:19,codecarbon,2806cd78-318d-4475-a012-45431793ce3e,5b0fa12a-3dd7-45bb-9766-cc326314d9f1,10.2056586969411,0.0001254017492616,1.2287472370527e-05,42.5,580.3712841239868,0.0384550094604492,0.000119968396769,0.0002591015961712,1.1030345021790727e-07,0.0003791802963905,Italy,ITA,tuscany,,,Linux-5.15.0-142-generic-x86_64-with-glibc2.35,3.10.12,2.8.4,96,Intel(R) Xeon(R) Gold 5418Y,1,1 x NVIDIA L40S,11.2516,43.7825,503.5681610107422,process,N,1.0,resnet18,R
ResNet18,CIFAR100,train,17,2025-09-04T16:19:34,codecarbon,f6b2aa0b-5acb-49e0-8601-87bedc11169b,5b0fa12a-3dd7-45bb-9766-cc326314d9f1,70.80470342899207,0.000880318225224,1.243304727781128e-05,42.5,95.09688410846994,0.0384607315063476,0.0008323344278524,0.0018288022963766,7.027439101628359e-07,0.0026618394681392,Italy,ITA,tuscany,,,Linux-5.15.0-142-generic-x86_64-with-glibc2.35,3.10.12,2.8.4,96,Intel(R) Xeon(R) Gold 5418Y,1,1 x NVIDIA L40S,11.2516,43.7825,503.5681610107422,process,N,1.0,resnet18,R
ResNet18,CIFAR100,eval,17,2025-09-04T16:19:51,codecarbon,c02e7b86-f81a-4a13-9dde-ef893686711f,5b0fa12a-3dd7-45bb-9766-cc326314d9f1,12.215082700946368,0.0001500816864811,1.2286587832069265e-05,42.5,67.93064178478802,0.038466453552246,0.0001437372794028,0.0003099474701819,1.2086874009735366e-07,0.0004538056183248,Italy,ITA,tuscany,,,Linux-5.15.0-142-generic-x86_64-with-glibc2.35,3.10.12,2.8.4,96,Intel(R) Xeon(R) Gold 5418Y,1,1 x NVIDIA L40S,11.2516,43.7825,503.5681610107422,process,N,1.0,resnet18,R
ResNet18,CIFAR100,train,18,2025-09-04T16:21:06,codecarbon,601b27a7-6e1a-4bd0-90fd-fde42a6cf7ec,5b0fa12a-3dd7-45bb-9766-cc326314d9f1,70.61300349002704,0.0008787192119082,1.2444155728800248e-05,42.5,93.46798013248356,0.0384793281555175,0.0008298016994304,0.0018265014611991,7.013323469425285e-07,0.0026570044929765,Italy,ITA,tuscany,,,Linux-5.15.0-142-generic-x86_64-with-glibc2.35,3.10.12,2.8.4,96,Intel(R) Xeon(R) Gold 5418Y,1,1 x NVIDIA L40S,11.2516,43.7825,503.5681610107422,process,N,1.0,resnet18,R
ResNet18,CIFAR100,eval,18,2025-09-04T16:21:23,codecarbon,8db3f5bd-2568-4eba-8e7e-a3b4ceaed039,5b0fa12a-3dd7-45bb-9766-cc326314d9f1,12.5154715529643,0.0001546156496387,1.2353961173926764e-05,42.5,104.83270942500802,0.0384864807128906,0.0001471878244677,0.0003202033117162,1.2393598841448828e-07,0.0004675150721723,Italy,ITA,tuscany,,,Linux-5.15.0-142-generic-x86_64-with-glibc2.35,3.10.12,2.8.4,96,Intel(R) Xeon(R) Gold 5418Y,1,1 x NVIDIA L40S,11.2516,43.7825,503.5681610107422,process,N,1.0,resnet18,R
ResNet18,CIFAR100,train,19,2025-09-04T16:22:38,codecarbon,1904b160-77ba-4247-a8d3-55d86a302843,5b0fa12a-3dd7-45bb-9766-cc326314d9f1,70.43119385594036,0.0008766245378187,1.2446538100884222e-05,42.5,88.77539253515556,0.038492202758789,0.0008279729694208,0.0018219961798173,7.016271293709483e-07,0.0026506707763675,Italy,ITA,tuscany,,,Linux-5.15.0-142-generic-x86_64-with-glibc2.35,3.10.12,2.8.4,96,Intel(R) Xeon(R) Gold 5418Y,1,1 x NVIDIA L40S,11.2516,43.7825,503.5681610107422,process,N,1.0,resnet18,R
ResNet18,CIFAR100,eval,19,2025-09-04T16:22:55,codecarbon,7420d5da-768c-4433-8f76-fd86251b4947,5b0fa12a-3dd7-45bb-9766-cc326314d9f1,12.400246210978366,0.0001525324760728,1.2300761894375597e-05,42.5,85.53867888840696,0.0384936332702636,0.0001459034195132,0.0003151899743727,1.227360884089754e-07,0.0004612161299744,Italy,ITA,tuscany,,,Linux-5.15.0-142-generic-x86_64-with-glibc2.35,3.10.12,2.8.4,96,Intel(R) Xeon(R) Gold 5418Y,1,1 x NVIDIA L40S,11.2516,43.7825,503.5681610107422,process,N,1.0,resnet18,R
ResNet18,CIFAR100,train,20,2025-09-04T16:24:11,codecarbon,16ba8353-360d-403c-84cf-0a11525003a5,5b0fa12a-3dd7-45bb-9766-cc326314d9f1,70.75410092598759,0.0008805073471128,1.2444612193346807e-05,42.5,102.81151471101604,0.0385122299194335,0.000831955413585,0.0018297484082445,7.074987299574275e-07,0.0026624113205596,Italy,ITA,tuscany,,,Linux-5.15.0-142-generic-x86_64-with-glibc2.35,3.10.12,2.8.4,96,Intel(R) Xeon(R) Gold 5418Y,1,1 x NVIDIA L40S,11.2516,43.7825,503.5681610107422,process,N,1.0,resnet18,R
ResNet18,CIFAR100,eval,20,2025-09-04T16:24:27,codecarbon,f554175a-9ecd-48de-ba3d-8fb02f23772c,5b0fa12a-3dd7-45bb-9766-cc326314d9f1,11.621138590970077,0.0001428391857307,1.2291324521484671e-05,42.5,86.29458901443924,0.0385193824768066,0.0001364402766245,0.0002953510696137,1.1494773648476517e-07,0.0004319062939748,Italy,ITA,tuscany,,,Linux-5.15.0-142-generic-x86_64-with-glibc2.35,3.10.12,2.8.4,96,Intel(R) Xeon(R) Gold 5418Y,1,1 x NVIDIA L40S,11.2516,43.7825,503.5681610107422,process,N,1.0,resnet18,R
