ecosystem,model,dataset,repetition,seed,epoch,train_loss,train_acc,test_loss,test_acc
C++/LibTorch,resnet18,tinyimagenet,4,1004,1,4.804889,,4.429557,8.72
C++/LibTorch,resnet18,tinyimagenet,4,1004,2,4.171269,,4.210973,11.61
C++/LibTorch,resnet18,tinyimagenet,4,1004,3,3.790635,,4.001912,14.6
C++/LibTorch,resnet18,tinyimagenet,4,1004,4,3.479936,,3.87086,17.12
C++/LibTorch,resnet18,tinyimagenet,4,1004,5,3.179619,,3.875806,16.79
C++/LibTorch,resnet18,tinyimagenet,4,1004,6,2.864151,,3.885774,17.58
C++/LibTorch,resnet18,tinyimagenet,4,1004,7,2.520499,,3.972499,17.41
C++/LibTorch,resnet18,tinyimagenet,4,1004,8,2.158208,,4.101468,16.94
C++/LibTorch,resnet18,tinyimagenet,4,1004,9,1.79164,,4.303962,16.34
C++/LibTorch,resnet18,tinyimagenet,4,1004,10,1.429439,,4.512122,16.06
C++/LibTorch,resnet18,tinyimagenet,4,1004,11,1.091865,,4.736003,14.99
C++/LibTorch,resnet18,tinyimagenet,4,1004,12,0.810174,,4.95163,14.82
C++/LibTorch,resnet18,tinyimagenet,4,1004,13,0.596357,,5.234292,14.74
C++/LibTorch,resnet18,tinyimagenet,4,1004,14,0.451378,,5.431933,14.9
C++/LibTorch,resnet18,tinyimagenet,4,1004,15,0.348411,,5.640389,14.77
C++/LibTorch,resnet18,tinyimagenet,4,1004,16,0.306248,,5.908749,13.97
C++/LibTorch,resnet18,tinyimagenet,4,1004,17,0.271488,,6.260162,13.47
C++/LibTorch,resnet18,tinyimagenet,4,1004,18,0.253919,,6.190323,14.06
C++/LibTorch,resnet18,tinyimagenet,4,1004,19,0.226761,,6.391824,13.92
C++/LibTorch,resnet18,tinyimagenet,4,1004,20,0.235938,,6.474887,13.81
C++/LibTorch,resnet18,tinyimagenet,4,1004,21,0.204209,,6.800867,13.68
C++/LibTorch,resnet18,tinyimagenet,4,1004,22,0.199934,,6.772002,14.16
C++/LibTorch,resnet18,tinyimagenet,4,1004,23,0.197906,,6.99894,13.06
C++/LibTorch,resnet18,tinyimagenet,4,1004,24,0.180039,,6.988787,14.03
C++/LibTorch,resnet18,tinyimagenet,4,1004,25,0.194787,,7.032021,14.04
C++/LibTorch,resnet18,tinyimagenet,4,1004,26,0.161079,,7.046844,14.19
C++/LibTorch,resnet18,tinyimagenet,4,1004,27,0.164497,,7.332176,13.45
C++/LibTorch,resnet18,tinyimagenet,4,1004,28,0.182527,,7.317813,14.52
C++/LibTorch,resnet18,tinyimagenet,4,1004,29,0.150585,,7.355778,13.9
C++/LibTorch,resnet18,tinyimagenet,4,1004,30,0.156118,,7.648404,13.27
