phase,epoch,duration_s,gpu_j,cpu_package-0@intel-rapl:0_j,cpu_core@intel-rapl:0:0_j,cpu_package_total_j,hw_total_j
train,1,14.341499,4591.175,720.679436,17.341907,720.679436,5311.854436
eval,1,0.887293,252.885,45.603934,1.070013,45.603934,298.488934
train,2,14.011264,4606.64,699.146324,16.108343,699.146324,5305.786324
eval,2,0.853289,226.769,42.703572,0.942777,42.703572,269.472572
train,3,14.038974,4635.87,701.7976,16.329615,701.7976,5337.6676
eval,3,0.854673,260.466,42.997197,1.323708,42.997197,303.463197
train,4,14.063666,4595.27,704.41488,16.377159,704.41488,5299.68488
eval,4,0.852341,233.227,42.935829,1.081991,42.935829,276.162829
train,5,14.063238,4654.519,707.796511,16.688254,707.796511,5362.315511
eval,5,0.855953,255.907,43.693313,1.012856,43.693313,299.600313
train,6,14.076024,4692.805,706.769175,15.886966,706.769175,5399.574175
eval,6,0.857646,258.878,43.27921,1.346473,43.27921,302.15721
train,7,14.09254,4646.525,711.845985,16.849592,711.845985,5358.370985
eval,7,0.856233,232.279,43.539634,1.196776,43.539634,275.818634
train,8,14.100774,4644.597,710.021112,16.780733,710.021112,5354.618112
eval,8,0.85528,236.758,43.49981,1.045646,43.49981,280.25781
train,9,14.119441,4655.576,720.739597,17.572669,720.739597,5376.315597
eval,9,0.859386,233.129,44.10386,0.992213,44.10386,277.23286
train,10,14.10104,4637.207,714.341659,16.426961,714.341659,5351.548659
eval,10,0.854721,234.85,43.310139,0.974406,43.310139,278.160139
train,11,14.103135,4659.632,718.936407,16.551878,718.936407,5378.568407
eval,11,0.855021,236.788,43.957413,1.017113,43.957413,280.745413
train,12,14.096403,4639.171,716.608037,16.523407,716.608037,5355.779037
eval,12,0.854857,260.405,43.723462,1.166733,43.723462,304.128462
train,13,14.0927,4653.16,720.585004,17.06383,720.585004,5373.745004
eval,13,0.853064,259.125,43.841421,0.969509,43.841421,302.966421
train,14,14.09021,4662.886,719.893573,16.745045,719.893573,5382.779573
eval,14,0.854156,258.672,44.55986,1.050589,44.55986,303.23186
train,15,14.090216,4662.593,719.900194,17.247627,719.900194,5382.493194
eval,15,0.856205,233.662,43.682235,1.026878,43.682235,277.344235
train,16,14.093254,4671.048,721.035313,17.092012,721.035313,5392.083313
eval,16,0.860542,239.726,44.23456,1.086141,44.23456,283.96056
train,17,14.085025,4664.681,721.358142,16.711568,721.358142,5386.039142
eval,17,0.853967,257.318,44.138617,0.986735,44.138617,301.456617
train,18,14.09261,4684.018,727.201177,16.845672,727.201177,5411.219177
eval,18,0.855598,262.153,44.196612,1.04145,44.196612,306.349612
train,19,14.091415,4643.583,724.285344,17.264915,724.285344,5367.868344
eval,19,0.856046,258.123,44.424094,1.122791,44.424094,302.547094
train,20,14.091612,4651.631,727.284807,16.969353,727.284807,5378.915807
eval,20,0.854603,260.344,44.27008,0.989054,44.27008,304.61408
train,21,14.090646,4645.633,719.402005,17.249078,719.402005,5365.035005
eval,21,0.854011,233.013,43.993895,1.100941,43.993895,277.006895
train,22,14.094317,4662.177,728.460985,16.924005,728.460985,5390.637985
eval,22,0.856145,237.565,44.064799,1.07607,44.064799,281.629799
train,23,14.099216,4664.483,726.334325,17.18182,726.334325,5390.817325
eval,23,0.853081,259.744,44.267959,1.100041,44.267959,304.011959
train,24,14.094639,4659.441,725.26538,17.231103,725.26538,5384.70638
eval,24,0.856804,261.458,44.296613,1.2579,44.296613,305.754613
train,25,14.095241,4664.449,724.783319,17.667696,724.783319,5389.232319
eval,25,0.8564,259.482,45.361774,1.070135,45.361774,304.843774
train,26,14.095977,4670.756,728.867276,16.714498,728.867276,5399.623276
eval,26,0.854376,258.269,44.327756,1.132555,44.327756,302.596756
train,27,14.087514,4660.074,727.447945,17.141661,727.447945,5387.521945
eval,27,0.856533,233.797,44.131628,1.074514,44.131628,277.928628
train,28,14.093171,4645.638,722.247058,16.974937,722.247058,5367.885058
eval,28,0.851595,239.461,44.191731,1.002984,44.191731,283.652731
train,29,14.083975,4648.741,727.755333,17.029774,727.755333,5376.496333
eval,29,0.85579,264.538,44.321591,1.003961,44.321591,308.859591
train,30,14.085868,4642.949,723.620521,17.40741,723.620521,5366.569521
eval,30,0.855381,265.842,44.210162,1.085607,44.210162,310.052162
