ecosystem,model,dataset,repetition,seed,precision,epoch,train_loss,train_acc,test_loss,test_acc
Python/TensorFlow,vgg16,cifar100,2,1002,fp32,1,4.401679039001465,0.021554486826062202,4.156449317932129,3.806089609861374
Python/TensorFlow,vgg16,cifar100,2,1002,fp32,2,3.994471549987793,0.06045673042535782,3.8507087230682373,7.411859184503555
Python/TensorFlow,vgg16,cifar100,2,1002,fp32,3,3.783947229385376,0.09030448645353317,3.7504565715789795,10.757211595773697
Python/TensorFlow,vgg16,cifar100,2,1002,fp32,4,3.6228530406951904,0.11959134787321091,3.553769588470459,13.721954822540283
Python/TensorFlow,vgg16,cifar100,2,1002,fp32,5,3.484806537628174,0.14443108439445496,3.539114475250244,13.852164149284363
Python/TensorFlow,vgg16,cifar100,2,1002,fp32,6,3.3416221141815186,0.17047275602817535,3.365809917449951,17.888621985912323
Python/TensorFlow,vgg16,cifar100,2,1002,fp32,7,3.185382127761841,0.19687500596046448,3.2196786403656006,20.362579822540283
Python/TensorFlow,vgg16,cifar100,2,1002,fp32,8,3.0011508464813232,0.22980768978595734,3.124077796936035,22.39583283662796
Python/TensorFlow,vgg16,cifar100,2,1002,fp32,9,2.8019297122955322,0.2717147469520569,3.0103676319122314,25.63101053237915
Python/TensorFlow,vgg16,cifar100,2,1002,fp32,10,2.59610652923584,0.30959534645080566,2.9251418113708496,27.313703298568726
Python/TensorFlow,vgg16,cifar100,2,1002,fp32,11,2.3931756019592285,0.35104167461395264,2.941162347793579,27.744391560554504
Python/TensorFlow,vgg16,cifar100,2,1002,fp32,12,2.1570816040039062,0.4002203643321991,2.9209771156311035,29.417067766189575
Python/TensorFlow,vgg16,cifar100,2,1002,fp32,13,1.919715404510498,0.4536859095096588,2.935638904571533,31.109777092933655
Python/TensorFlow,vgg16,cifar100,2,1002,fp32,14,1.7044754028320312,0.5022035241127014,3.139429807662964,31.109777092933655
Python/TensorFlow,vgg16,cifar100,2,1002,fp32,15,1.4683071374893188,0.5637219548225403,3.2921671867370605,31.850960850715637
Python/TensorFlow,vgg16,cifar100,2,1002,fp32,16,1.2606055736541748,0.616606593132019,3.500225305557251,31.981170177459717
Python/TensorFlow,vgg16,cifar100,2,1002,fp32,17,1.071124792098999,0.6689703464508057,3.5389580726623535,32.10136294364929
Python/TensorFlow,vgg16,cifar100,2,1002,fp32,18,0.9227802157402039,0.7142428159713745,4.009812355041504,32.75240361690521
Python/TensorFlow,vgg16,cifar100,2,1002,fp32,19,0.7590836882591248,0.7629607319831848,4.24888801574707,31.460335850715637
Python/TensorFlow,vgg16,cifar100,2,1002,fp32,20,0.6605241894721985,0.7914263010025024,4.302088260650635,32.64222741127014
Python/TensorFlow,vgg16,cifar100,2,1002,fp32,21,0.5607519149780273,0.8231570720672607,4.710461139678955,32.20152258872986
Python/TensorFlow,vgg16,cifar100,2,1002,fp32,22,0.4684561789035797,0.8516626358032227,4.801804542541504,31.88101053237915
Python/TensorFlow,vgg16,cifar100,2,1002,fp32,23,0.43425148725509644,0.8632411956787109,5.33324670791626,32.24158585071564
Python/TensorFlow,vgg16,cifar100,2,1002,fp32,24,0.36260488629341125,0.8844351172447205,5.358372688293457,32.36177861690521
Python/TensorFlow,vgg16,cifar100,2,1002,fp32,25,0.34065356850624084,0.8921273946762085,5.713557720184326,32.51201808452606
Python/TensorFlow,vgg16,cifar100,2,1002,fp32,26,0.30665671825408936,0.9031850695610046,5.57710599899292,33.00280570983887
Python/TensorFlow,vgg16,cifar100,2,1002,fp32,27,0.2775886058807373,0.911838948726654,5.980929851531982,31.870993971824646
Python/TensorFlow,vgg16,cifar100,2,1002,fp32,28,0.26346555352211,0.9175280332565308,5.809041976928711,33.493590354919434
Python/TensorFlow,vgg16,cifar100,2,1002,fp32,29,0.23661291599273682,0.924919843673706,6.219144344329834,33.363381028175354
Python/TensorFlow,vgg16,cifar100,2,1002,fp32,30,0.22165462374687195,0.9300280213356018,6.284338474273682,32.652243971824646
