ecosystem,model,dataset,repetition,seed,epoch,train_loss,train_acc,test_loss,test_acc
C++/LibTorch,vgg16,tinyimagenet,0,1000,1,5.148133,,5.034397,1.25
C++/LibTorch,vgg16,tinyimagenet,0,1000,2,4.932069,,4.788356,2.69
C++/LibTorch,vgg16,tinyimagenet,0,1000,3,4.716272,,4.649992,3.98
C++/LibTorch,vgg16,tinyimagenet,0,1000,4,4.460479,,4.4109,7.38
C++/LibTorch,vgg16,tinyimagenet,0,1000,5,4.218483,,4.21936,9.28
C++/LibTorch,vgg16,tinyimagenet,0,1000,6,4.021037,,3.998532,12.43
C++/LibTorch,vgg16,tinyimagenet,0,1000,7,3.812519,,3.978798,13.03
C++/LibTorch,vgg16,tinyimagenet,0,1000,8,3.600517,,3.894938,14.68
C++/LibTorch,vgg16,tinyimagenet,0,1000,9,3.365894,,3.917845,16.27
C++/LibTorch,vgg16,tinyimagenet,0,1000,10,3.099622,,4.059051,14.76
C++/LibTorch,vgg16,tinyimagenet,0,1000,11,2.814079,,4.178619,16.18
C++/LibTorch,vgg16,tinyimagenet,0,1000,12,2.514551,,4.581671,15.49
C++/LibTorch,vgg16,tinyimagenet,0,1000,13,2.204201,,4.844417,15.97
C++/LibTorch,vgg16,tinyimagenet,0,1000,14,1.930312,,5.118977,15.85
C++/LibTorch,vgg16,tinyimagenet,0,1000,15,1.6702,,5.606627,15.82
C++/LibTorch,vgg16,tinyimagenet,0,1000,16,1.456267,,5.809066,15.18
C++/LibTorch,vgg16,tinyimagenet,0,1000,17,1.259498,,6.145651,15.29
C++/LibTorch,vgg16,tinyimagenet,0,1000,18,1.096902,,6.94016,15.07
C++/LibTorch,vgg16,tinyimagenet,0,1000,19,0.971587,,7.240607,14.93
C++/LibTorch,vgg16,tinyimagenet,0,1000,20,0.868881,,7.599942,14.89
C++/LibTorch,vgg16,tinyimagenet,0,1000,21,0.782099,,7.935403,14.93
C++/LibTorch,vgg16,tinyimagenet,0,1000,22,0.709342,,8.229622,15.25
C++/LibTorch,vgg16,tinyimagenet,0,1000,23,0.648539,,8.491241,14.69
C++/LibTorch,vgg16,tinyimagenet,0,1000,24,0.594172,,8.584705,14.3
C++/LibTorch,vgg16,tinyimagenet,0,1000,25,0.562391,,8.63775,14.97
C++/LibTorch,vgg16,tinyimagenet,0,1000,26,0.512317,,8.845353,15.54
C++/LibTorch,vgg16,tinyimagenet,0,1000,27,0.485843,,9.006183,15.03
C++/LibTorch,vgg16,tinyimagenet,0,1000,28,0.465745,,9.119171,14.86
C++/LibTorch,vgg16,tinyimagenet,0,1000,29,0.42986,,9.151672,15.17
C++/LibTorch,vgg16,tinyimagenet,0,1000,30,0.414887,,9.574804,15.17
