ecosystem,model,dataset,repetition,seed,epoch,train_loss,train_acc,test_loss,test_acc
R/torch,vgg16,cifar100,0,1000,1,4.441999,,4.175867,4.49
R/torch,vgg16,cifar100,0,1000,2,4.092659,,3.971804,7.27
R/torch,vgg16,cifar100,0,1000,3,3.878798,,3.742227,10.21
R/torch,vgg16,cifar100,0,1000,4,3.696147,,3.583052,13.09
R/torch,vgg16,cifar100,0,1000,5,3.49164,,3.358728,17.48
R/torch,vgg16,cifar100,0,1000,6,3.286351,,3.170602,21.08
R/torch,vgg16,cifar100,0,1000,7,3.088338,,3.03062,23.44
R/torch,vgg16,cifar100,0,1000,8,2.891189,,2.886072,26.33
R/torch,vgg16,cifar100,0,1000,9,2.704689,,2.830509,27.81
R/torch,vgg16,cifar100,0,1000,10,2.510071,,2.718591,30.4
R/torch,vgg16,cifar100,0,1000,11,2.324134,,2.656221,32.49
R/torch,vgg16,cifar100,0,1000,12,2.130117,,2.673621,32.32
R/torch,vgg16,cifar100,0,1000,13,1.936266,,2.703611,32.8
R/torch,vgg16,cifar100,0,1000,14,1.739594,,2.773336,33.27
R/torch,vgg16,cifar100,0,1000,15,1.545095,,2.864915,33.56
R/torch,vgg16,cifar100,0,1000,16,1.357605,,2.974971,33.13
R/torch,vgg16,cifar100,0,1000,17,1.181589,,3.345042,32.97
R/torch,vgg16,cifar100,0,1000,18,1.035622,,3.474184,33.44
R/torch,vgg16,cifar100,0,1000,19,0.885764,,3.671554,33.25
R/torch,vgg16,cifar100,0,1000,20,0.769708,,3.937108,33.4
R/torch,vgg16,cifar100,0,1000,21,0.671269,,3.976526,33.01
R/torch,vgg16,cifar100,0,1000,22,0.579569,,4.162838,33.69
R/torch,vgg16,cifar100,0,1000,23,0.51037,,4.419454,33.81
R/torch,vgg16,cifar100,0,1000,24,0.442887,,4.629986,33.16
R/torch,vgg16,cifar100,0,1000,25,0.400108,,4.634097,32.53
R/torch,vgg16,cifar100,0,1000,26,0.346555,,5.058547,33.19
R/torch,vgg16,cifar100,0,1000,27,0.318433,,4.900222,33.75
R/torch,vgg16,cifar100,0,1000,28,0.294192,,5.109525,34.03
R/torch,vgg16,cifar100,0,1000,29,0.267143,,5.396967,33.54
R/torch,vgg16,cifar100,0,1000,30,0.260198,,5.428171,33.84
