ecosystem,model,dataset,repetition,seed,precision,epoch,train_loss,train_acc,test_loss,test_acc
Python/TensorFlow,vgg16,tinyimagenet,0,1000,fp32,1,5.131845474243164,0.010073223151266575,5.012199401855469,1.6726762056350708
Python/TensorFlow,vgg16,tinyimagenet,0,1000,fp32,2,4.873599529266357,0.024057699367403984,4.724634170532227,2.8044871985912323
Python/TensorFlow,vgg16,tinyimagenet,0,1000,fp32,3,4.582274913787842,0.045074425637722015,4.434572219848633,5.859375
Python/TensorFlow,vgg16,tinyimagenet,0,1000,fp32,4,4.3814873695373535,0.06271006911993027,4.322689056396484,7.311698794364929
Python/TensorFlow,vgg16,tinyimagenet,0,1000,fp32,5,4.2211174964904785,0.08022566884756088,4.169681072235107,9.164663404226303
Python/TensorFlow,vgg16,tinyimagenet,0,1000,fp32,6,4.0634446144104,0.10237275809049606,4.034098148345947,11.147836595773697
Python/TensorFlow,vgg16,tinyimagenet,0,1000,fp32,7,3.914456367492676,0.12452984601259232,3.937224864959717,12.38982379436493
Python/TensorFlow,vgg16,tinyimagenet,0,1000,fp32,8,3.7673180103302,0.1452464759349823,3.9099082946777344,13.491585850715637
Python/TensorFlow,vgg16,tinyimagenet,0,1000,fp32,9,3.6206111907958984,0.16508282721042633,3.8553407192230225,14.58333283662796
Python/TensorFlow,vgg16,tinyimagenet,0,1000,fp32,10,3.4598143100738525,0.19243158400058746,3.7365710735321045,16.897034645080566
Python/TensorFlow,vgg16,tinyimagenet,0,1000,fp32,11,3.2901408672332764,0.2209106981754303,3.711467981338501,17.66826957464218
Python/TensorFlow,vgg16,tinyimagenet,0,1000,fp32,12,3.1119728088378906,0.2500700354576111,3.6807355880737305,19.431090354919434
Python/TensorFlow,vgg16,tinyimagenet,0,1000,fp32,13,2.929825782775879,0.281940221786499,3.7021312713623047,19.591346383094788
Python/TensorFlow,vgg16,tinyimagenet,0,1000,fp32,14,2.7271294593811035,0.3180217742919922,3.7964892387390137,19.491185247898102
Python/TensorFlow,vgg16,tinyimagenet,0,1000,fp32,15,2.5220606327056885,0.3546935021877289,3.915435791015625,19.991986453533173
Python/TensorFlow,vgg16,tinyimagenet,0,1000,fp32,16,2.3030874729156494,0.3982974588871002,4.060116767883301,19.631409645080566
Python/TensorFlow,vgg16,tinyimagenet,0,1000,fp32,17,2.0904438495635986,0.4402208626270294,4.342226028442383,19.70152258872986
Python/TensorFlow,vgg16,tinyimagenet,0,1000,fp32,18,1.8716529607772827,0.4872259199619293,4.521545886993408,19.29086595773697
Python/TensorFlow,vgg16,tinyimagenet,0,1000,fp32,19,1.6819838285446167,0.5280889868736267,4.960896968841553,19.150641560554504
Python/TensorFlow,vgg16,tinyimagenet,0,1000,fp32,20,1.4906774759292603,0.5753941535949707,5.294654846191406,18.86017620563507
Python/TensorFlow,vgg16,tinyimagenet,0,1000,fp32,21,1.3131952285766602,0.6181178092956543,5.688364505767822,18.18910241127014
Python/TensorFlow,vgg16,tinyimagenet,0,1000,fp32,22,1.172710657119751,0.6540592908859253,5.896858215332031,18.33934336900711
Python/TensorFlow,vgg16,tinyimagenet,0,1000,fp32,23,1.0376660823822021,0.6908310651779175,6.263625144958496,18.479567766189575
Python/TensorFlow,vgg16,tinyimagenet,0,1000,fp32,24,0.9240906238555908,0.720720648765564,6.784085750579834,18.008814752101898
Python/TensorFlow,vgg16,tinyimagenet,0,1000,fp32,25,0.8304152488708496,0.7478993535041809,7.249277114868164,18.05889457464218
Python/TensorFlow,vgg16,tinyimagenet,0,1000,fp32,26,0.7534194588661194,0.7704465389251709,7.425885200500488,18.26923042535782
Python/TensorFlow,vgg16,tinyimagenet,0,1000,fp32,27,0.6902294754981995,0.787551999092102,7.780730247497559,17.417868971824646
Python/TensorFlow,vgg16,tinyimagenet,0,1000,fp32,28,0.6367282271385193,0.8044974207878113,7.858447074890137,18.169070780277252
Python/TensorFlow,vgg16,tinyimagenet,0,1000,fp32,29,0.569401204586029,0.8237035870552063,8.10898208618164,17.888621985912323
Python/TensorFlow,vgg16,tinyimagenet,0,1000,fp32,30,0.5319324731826782,0.8346670866012573,8.309714317321777,17.417868971824646
