ecosystem,model,dataset,repetition,seed,epoch,train_loss,train_acc,test_loss,test_acc
C++/LibTorch,vgg16,cifar100,4,1004,1,4.393676,,4.161278,3.9
C++/LibTorch,vgg16,cifar100,4,1004,2,3.994434,,3.793505,8.41
C++/LibTorch,vgg16,cifar100,4,1004,3,3.752615,,3.679596,10.77
C++/LibTorch,vgg16,cifar100,4,1004,4,3.552088,,3.520642,13.24
C++/LibTorch,vgg16,cifar100,4,1004,5,3.341581,,3.253609,19.04
C++/LibTorch,vgg16,cifar100,4,1004,6,3.073868,,3.129108,21.93
C++/LibTorch,vgg16,cifar100,4,1004,7,2.788875,,2.952496,25.71
C++/LibTorch,vgg16,cifar100,4,1004,8,2.516422,,2.828472,28.59
C++/LibTorch,vgg16,cifar100,4,1004,9,2.230505,,2.835171,30.75
C++/LibTorch,vgg16,cifar100,4,1004,10,1.934831,,2.933747,30.97
C++/LibTorch,vgg16,cifar100,4,1004,11,1.63844,,3.004033,32.78
C++/LibTorch,vgg16,cifar100,4,1004,12,1.367,,3.302474,32.9
C++/LibTorch,vgg16,cifar100,4,1004,13,1.12183,,3.423989,33.17
C++/LibTorch,vgg16,cifar100,4,1004,14,0.923447,,3.740402,33.06
C++/LibTorch,vgg16,cifar100,4,1004,15,0.748015,,4.067213,33.38
C++/LibTorch,vgg16,cifar100,4,1004,16,0.619275,,4.257852,32.7
C++/LibTorch,vgg16,cifar100,4,1004,17,0.528071,,4.44903,33.46
C++/LibTorch,vgg16,cifar100,4,1004,18,0.453237,,4.613796,34.17
C++/LibTorch,vgg16,cifar100,4,1004,19,0.384236,,4.642409,33.43
C++/LibTorch,vgg16,cifar100,4,1004,20,0.335628,,5.117112,34.11
C++/LibTorch,vgg16,cifar100,4,1004,21,0.301676,,5.200927,33.22
C++/LibTorch,vgg16,cifar100,4,1004,22,0.280216,,5.106988,33.87
C++/LibTorch,vgg16,cifar100,4,1004,23,0.254935,,5.419006,34.24
C++/LibTorch,vgg16,cifar100,4,1004,24,0.244682,,5.30471,33.78
C++/LibTorch,vgg16,cifar100,4,1004,25,0.227236,,5.169825,33.67
C++/LibTorch,vgg16,cifar100,4,1004,26,0.20688,,5.303478,33.57
C++/LibTorch,vgg16,cifar100,4,1004,27,0.196672,,5.477206,34.25
C++/LibTorch,vgg16,cifar100,4,1004,28,0.186818,,5.649509,33.76
C++/LibTorch,vgg16,cifar100,4,1004,29,0.190954,,5.642675,33.95
C++/LibTorch,vgg16,cifar100,4,1004,30,0.179316,,5.613786,34.49
