ecosystem,model,dataset,repetition,seed,epoch,train_loss,train_acc,test_loss,test_acc
Rust/tch,vgg16,tinyimagenet,1,1001,1,5.19252,,5.031333,1.24
Rust/tch,vgg16,tinyimagenet,1,1001,2,4.898088,,4.720608,3.96
Rust/tch,vgg16,tinyimagenet,1,1001,3,4.640704,,4.548834,5.7
Rust/tch,vgg16,tinyimagenet,1,1001,4,4.427167,,4.353008,7.48
Rust/tch,vgg16,tinyimagenet,1,1001,5,4.224119,,4.187265,9.83
Rust/tch,vgg16,tinyimagenet,1,1001,6,4.053859,,4.062038,11.79
Rust/tch,vgg16,tinyimagenet,1,1001,7,3.875497,,3.957695,13.67
Rust/tch,vgg16,tinyimagenet,1,1001,8,3.677751,,3.96664,14.36
Rust/tch,vgg16,tinyimagenet,1,1001,9,3.464116,,3.915572,15.66
Rust/tch,vgg16,tinyimagenet,1,1001,10,3.236611,,3.967819,15.39
Rust/tch,vgg16,tinyimagenet,1,1001,11,2.978084,,4.077078,15.48
Rust/tch,vgg16,tinyimagenet,1,1001,12,2.720535,,4.238239,15.8
Rust/tch,vgg16,tinyimagenet,1,1001,13,2.440739,,4.656492,15.64
Rust/tch,vgg16,tinyimagenet,1,1001,14,2.173737,,4.900404,16.03
Rust/tch,vgg16,tinyimagenet,1,1001,15,1.908453,,5.18236,15.56
Rust/tch,vgg16,tinyimagenet,1,1001,16,1.676918,,5.586265,15.51
Rust/tch,vgg16,tinyimagenet,1,1001,17,1.454562,,5.941518,15.47
Rust/tch,vgg16,tinyimagenet,1,1001,18,1.273265,,6.165544,15.28
Rust/tch,vgg16,tinyimagenet,1,1001,19,1.108726,,6.835284,15.7
Rust/tch,vgg16,tinyimagenet,1,1001,20,0.993484,,7.453623,14.29
Rust/tch,vgg16,tinyimagenet,1,1001,21,0.871376,,7.376227,14.93
Rust/tch,vgg16,tinyimagenet,1,1001,22,0.787224,,7.652236,15.07
Rust/tch,vgg16,tinyimagenet,1,1001,23,0.707147,,8.097753,14.91
Rust/tch,vgg16,tinyimagenet,1,1001,24,0.652323,,8.311586,14.84
Rust/tch,vgg16,tinyimagenet,1,1001,25,0.591515,,8.614005,15.24
Rust/tch,vgg16,tinyimagenet,1,1001,26,0.560424,,8.633978,14.98
Rust/tch,vgg16,tinyimagenet,1,1001,27,0.525726,,8.617154,15.13
Rust/tch,vgg16,tinyimagenet,1,1001,28,0.484631,,8.887216,15.21
Rust/tch,vgg16,tinyimagenet,1,1001,29,0.453516,,8.942192,14.94
Rust/tch,vgg16,tinyimagenet,1,1001,30,0.438666,,9.418554,15.24
