ecosystem,model,dataset,repetition,seed,precision,epoch,train_loss,test_loss,test_acc
Python/PyTorch,resnet18,tinyimagenet,1,1001,fp32,1,4.768456852264404,4.420862351989746,9.04
Python/PyTorch,resnet18,tinyimagenet,1,1001,fp32,2,4.168675077056885,4.143770794677734,12.48
Python/PyTorch,resnet18,tinyimagenet,1,1001,fp32,3,3.815316530303955,3.9827718498229983,14.45
Python/PyTorch,resnet18,tinyimagenet,1,1001,fp32,4,3.5126791189575197,4.004472882080078,15.35
Python/PyTorch,resnet18,tinyimagenet,1,1001,fp32,5,3.220484631652832,3.925616520690918,16.94
Python/PyTorch,resnet18,tinyimagenet,1,1001,fp32,6,2.9186155837249754,3.895670654296875,18.36
Python/PyTorch,resnet18,tinyimagenet,1,1001,fp32,7,2.586928056716919,3.944450399017334,17.91
Python/PyTorch,resnet18,tinyimagenet,1,1001,fp32,8,2.2408676406478882,4.230390342712402,15.72
Python/PyTorch,resnet18,tinyimagenet,1,1001,fp32,9,1.8753292342376708,4.2905017959594725,16.42
Python/PyTorch,resnet18,tinyimagenet,1,1001,fp32,10,1.5187903476715088,4.483588166809082,15.99
Python/PyTorch,resnet18,tinyimagenet,1,1001,fp32,11,1.1965356818389892,4.686130406188965,15.45
Python/PyTorch,resnet18,tinyimagenet,1,1001,fp32,12,0.9119814052963257,4.919413227081299,15.04
Python/PyTorch,resnet18,tinyimagenet,1,1001,fp32,13,0.6785540119552612,5.196766130065918,14.64
Python/PyTorch,resnet18,tinyimagenet,1,1001,fp32,14,0.5131112239456177,5.459020892333984,14.77
Python/PyTorch,resnet18,tinyimagenet,1,1001,fp32,15,0.39589354051589964,5.754293100738526,13.89
Python/PyTorch,resnet18,tinyimagenet,1,1001,fp32,16,0.33084329805374146,5.941689443969727,14.2
Python/PyTorch,resnet18,tinyimagenet,1,1001,fp32,17,0.2959603848361969,6.018873036956787,14.01
Python/PyTorch,resnet18,tinyimagenet,1,1001,fp32,18,0.276249869890213,6.264172395324707,14.05
Python/PyTorch,resnet18,tinyimagenet,1,1001,fp32,19,0.24940169000625612,6.442745300292969,13.48
Python/PyTorch,resnet18,tinyimagenet,1,1001,fp32,20,0.22869069624900817,6.489248699951172,14.0
Python/PyTorch,resnet18,tinyimagenet,1,1001,fp32,21,0.2248661769294739,6.685281477355957,14.07
Python/PyTorch,resnet18,tinyimagenet,1,1001,fp32,22,0.20401441514015198,6.785728758239746,13.78
Python/PyTorch,resnet18,tinyimagenet,1,1001,fp32,23,0.21272344643592833,6.785620010375976,14.01
Python/PyTorch,resnet18,tinyimagenet,1,1001,fp32,24,0.18298925097465515,7.073686346435547,13.32
Python/PyTorch,resnet18,tinyimagenet,1,1001,fp32,25,0.19125776038169862,7.053490226745605,13.84
Python/PyTorch,resnet18,tinyimagenet,1,1001,fp32,26,0.18628584473133086,7.15099195098877,13.97
Python/PyTorch,resnet18,tinyimagenet,1,1001,fp32,27,0.1670272521018982,7.331157072448731,13.94
Python/PyTorch,resnet18,tinyimagenet,1,1001,fp32,28,0.17539976328849793,7.3409380554199215,14.22
Python/PyTorch,resnet18,tinyimagenet,1,1001,fp32,29,0.17227892060756683,7.391246421813965,13.54
Python/PyTorch,resnet18,tinyimagenet,1,1001,fp32,30,0.16501582365512849,7.49544888458252,13.27
