phase,epoch,duration_s,gpu_j,cpu_package-0@intel-rapl:0_j,cpu_core@intel-rapl:0:0_j,cpu_package_total_j,hw_total_j
train,1,24.970192,8404.165,1345.849544,29.74927,1345.849544,9750.014544
eval,1,0.736788,195.07,43.531013,0.897278,43.531013,238.601013
train,2,24.681058,8418.173,1337.804152,23.617721,1337.804152,9755.977152
eval,2,0.725145,185.923,43.487559,0.703577,43.487559,229.410559
train,3,24.731677,8457.459,1343.906025,26.173847,1343.906025,9801.365025
eval,3,0.72258,198.364,42.64698,0.927427,42.64698,241.01098
train,4,24.774662,8471.507,1352.009579,25.592503,1352.009579,9823.516579
eval,4,0.723199,189.153,43.016956,0.770407,43.016956,232.169956
train,5,24.795958,8468.55,1351.116895,30.080735,1351.116895,9819.666895
eval,5,0.72318,182.057,42.707432,0.94476,42.707432,224.764432
train,6,24.795474,8479.19,1354.379132,30.113449,1354.379132,9833.569132
eval,6,0.723453,206.138,43.009189,0.873627,43.009189,249.147189
train,7,24.794954,8483.206,1358.26507,33.049133,1358.26507,9841.47107
eval,7,0.715244,196.667,42.690465,0.858277,42.690465,239.357465
train,8,24.797843,8482.2,1359.800605,30.722304,1359.800605,9842.000605
eval,8,0.718404,207.533,43.012851,0.947827,43.012851,250.545851
train,9,24.801308,8497.393,1360.420613,32.771849,1360.420613,9857.813613
eval,9,0.72221,207.043,43.456295,0.889297,43.456295,250.499295
train,10,24.788932,8503.369,1361.796137,32.093281,1361.796137,9865.165137
eval,10,0.719567,189.971,43.811333,0.864122,43.811333,233.782333
train,11,24.801369,8490.882,1359.868212,31.075541,1359.868212,9850.750212
eval,11,0.723217,181.224,43.260519,0.879211,43.260519,224.484519
train,12,24.792912,8488.842,1363.748276,34.716772,1363.748276,9852.590276
eval,12,0.723518,209.22,43.354127,0.909422,43.354127,252.574127
train,13,24.794861,8514.424,1365.272276,32.432405,1365.272276,9879.696276
eval,13,0.723731,189.351,43.323184,0.924681,43.323184,232.674184
train,14,24.804284,8498.196,1366.200862,34.620158,1366.200862,9864.396862
eval,14,0.724915,206.228,43.570364,0.905517,43.570364,249.798364
train,15,24.806936,8512.028,1368.409564,33.95407,1368.409564,9880.437564
eval,15,0.722745,203.846,43.475321,0.956234,43.475321,247.321321
train,16,24.812273,8511.84,1370.966577,31.443656,1370.966577,9882.806577
eval,16,0.723145,218.923,43.486887,1.002893,43.486887,262.409887
train,17,24.805973,8530.318,1371.453307,31.988336,1371.453307,9901.771307
eval,17,0.722169,207.653,43.472712,0.938611,43.472712,251.125712
train,18,24.80355,8508.464,1371.282768,35.50799,1371.282768,9879.746768
eval,18,0.722924,197.169,44.191516,0.97871,44.191516,241.360516
train,19,24.804838,8507.16,1373.946205,33.672224,1373.946205,9881.106205
eval,19,0.72375,219.511,43.894688,0.986719,43.894688,263.405688
train,20,24.80708,8525.78,1378.584743,31.911054,1378.584743,9904.364743
eval,20,0.723283,199.67,43.608508,0.931409,43.608508,243.278508
train,21,24.816032,8497.116,1377.10249,31.601119,1377.10249,9874.21849
eval,21,0.725843,209.96,44.198856,1.004938,44.198856,254.158856
train,22,24.807906,8517.591,1377.162743,35.109009,1377.162743,9894.753743
eval,22,0.724268,201.281,43.641527,0.934873,43.641527,244.922527
train,23,24.803135,8506.84,1380.984049,31.465872,1380.984049,9887.824049
eval,23,0.718102,214.163,43.445935,0.904356,43.445935,257.608935
train,24,24.791078,8523.37,1381.618705,34.1608,1381.618705,9904.988705
eval,24,0.72403,194.811,43.893909,1.00715,43.893909,238.704909
train,25,24.808661,8506.28,1379.817025,33.533377,1379.817025,9886.097025
eval,25,0.723509,196.709,43.903751,0.912551,43.903751,240.612751
train,26,24.806986,8502.073,1388.982628,30.509943,1388.982628,9891.055628
eval,26,0.724812,203.845,44.382516,0.753883,44.382516,248.227516
train,27,24.80425,8512.126,1391.684728,26.419655,1391.684728,9903.810728
eval,27,0.722684,190.714,44.843598,0.839526,44.843598,235.557598
train,28,24.802906,8497.333,1389.141296,26.244645,1389.141296,9886.474296
eval,28,0.72389,202.796,43.855551,0.913038,43.855551,246.651551
train,29,24.807871,8501.919,1384.073443,31.973505,1384.073443,9885.992443
eval,29,0.723909,198.139,43.968246,0.993861,43.968246,242.107246
train,30,24.803977,8499.578,1381.670781,31.810702,1381.670781,9881.248781
eval,30,0.722949,209.331,43.711652,1.005579,43.711652,253.042652
