phase,epoch,duration_s,gpu_j,cpu_package-0@intel-rapl:0_j,cpu_core@intel-rapl:0:0_j,cpu_package_total_j,hw_total_j
train,1,91.219117,12478.417,4965.825897,98.331981,4965.825897,17444.242897
eval,1,13.42136,1623.183,710.242383,16.415106,710.242383,2333.425383
train,2,91.903221,12770.855,4961.591924,107.575309,4961.591924,17732.446924
eval,2,13.531487,1660.455,710.888728,14.964482,710.888728,2371.343728
train,3,92.227147,12864.295,4986.716693,111.455708,4986.716693,17851.011693
eval,3,13.386188,1643.702,702.582577,16.331751,702.582577,2346.284577
train,4,91.081863,12688.328,4937.67716,102.100616,4937.67716,17626.00516
eval,4,13.354472,1644.303,702.436254,16.28352,702.436254,2346.739254
train,5,92.600289,12883.182,5013.180137,103.488179,5013.180137,17896.362137
eval,5,13.37458,1635.428,707.099709,13.36816,707.099709,2342.527709
train,6,91.225767,12730.689,4955.541867,95.433511,4955.541867,17686.230867
eval,6,13.467676,1682.34,710.358817,16.387854,710.358817,2392.698817
train,7,91.092208,12730.759,4932.467087,106.07383,4932.467087,17663.226087
eval,7,13.507825,1689.845,714.160074,16.606609,714.160074,2404.005074
train,8,92.07513,12816.792,4963.691196,114.043403,4963.691196,17780.483196
eval,8,13.344228,1649.32,701.827841,16.191607,701.827841,2351.147841
train,9,91.461773,12753.355,4926.311018,111.349177,4926.311018,17679.666018
eval,9,13.360924,1629.227,699.250597,16.389259,699.250597,2328.477597
train,10,91.869065,12813.769,4955.354041,106.903544,4955.354041,17769.123041
eval,10,13.333399,1642.434,699.736732,15.067549,699.736732,2342.170732
train,11,92.174027,12854.698,4969.698026,108.76351,4969.698026,17824.396026
eval,11,13.337948,1618.043,698.536919,16.433675,698.536919,2316.579919
train,12,91.108062,12714.996,4915.04268,105.255574,4915.04268,17630.03868
eval,12,13.343523,1624.514,701.891482,15.243917,701.891482,2326.405482
train,13,91.712666,12766.871,4938.331652,110.024812,4938.331652,17705.202652
eval,13,13.526968,1657.661,711.80224,16.191775,711.80224,2369.46324
train,14,91.779003,12765.49,4952.104529,108.19164,4952.104529,17717.594529
eval,14,13.505678,1664.126,712.714348,16.307156,712.714348,2376.840348
train,15,92.548032,12880.081,4986.149522,112.47688,4986.149522,17866.230522
eval,15,13.47826,1677.051,703.942996,16.801972,703.942996,2380.993996
train,16,91.383965,12730.74,4946.32634,106.596492,4946.32634,17677.06634
eval,16,13.399801,1655.87,703.967165,16.712713,703.967165,2359.837165
train,17,91.535994,12817.233,4961.486888,99.300971,4961.486888,17778.719888
eval,17,13.47789,1676.299,712.934612,16.271116,712.934612,2389.233612
train,18,91.38697,12800.737,4931.511448,107.911701,4931.511448,17732.248448
eval,18,13.448093,1664.919,708.326086,13.967692,708.326086,2373.245086
train,19,91.808895,12835.82,4951.070709,113.725549,4951.070709,17786.890709
eval,19,13.352188,1649.47,700.036171,15.480798,700.036171,2349.506171
train,20,92.857862,12947.657,5000.297884,109.914192,5000.297884,17947.954884
eval,20,13.526032,1644.534,708.581581,16.204408,708.581581,2353.115581
train,21,91.429588,12769.395,4936.955853,110.168192,4936.955853,17706.350853
eval,21,13.383782,1652.44,706.389647,16.170428,706.389647,2358.829647
train,22,92.286876,12875.187,4977.673306,111.786212,4977.673306,17852.860306
eval,22,13.381327,1621.73,707.95524,16.240753,707.95524,2329.68524
train,23,92.289329,12885.483,4969.854817,111.580808,4969.854817,17855.337817
eval,23,13.366803,1624.199,700.608314,16.126471,700.608314,2324.807314
train,24,91.218718,12691.682,4943.185802,98.42385,4943.185802,17634.867802
eval,24,13.304416,1655.79,702.594479,13.660213,702.594479,2358.384479
train,25,91.490549,12817.572,4958.317114,106.423223,4958.317114,17775.889114
eval,25,13.456865,1662.09,706.564382,14.859873,706.564382,2368.654382
train,26,92.807684,12890.061,5015.737515,103.05479,5015.737515,17905.798515
eval,26,13.395444,1640.519,706.374328,16.31773,706.374328,2346.893328
train,27,91.357368,12729.67,4934.416205,101.896327,4934.416205,17664.086205
eval,27,13.403721,1643.361,706.206185,15.927658,706.206185,2349.567185
train,28,91.262624,12721.636,4939.157797,101.544019,4939.157797,17660.793797
eval,28,13.455141,1657.587,709.772743,13.681635,709.772743,2367.359743
train,29,91.895572,12827.864,4965.738254,110.507575,4965.738254,17793.602254
eval,29,13.411525,1637.876,704.145104,15.176751,704.145104,2342.021104
train,30,92.216091,12867.867,4980.877852,107.43907,4980.877852,17848.744852
eval,30,13.478072,1680.259,709.377652,15.921601,709.377652,2389.636652
