ecosystem,model,dataset,repetition,seed,epoch,train_loss,train_acc,test_loss,test_acc
R/torch,vgg16,tinyimagenet,3,1003,1,5.15809,,5.004739,1.75
R/torch,vgg16,tinyimagenet,3,1003,2,4.932902,,4.769091,3.11
R/torch,vgg16,tinyimagenet,3,1003,3,4.688646,,4.47406,5.98
R/torch,vgg16,tinyimagenet,3,1003,4,4.435934,,4.304984,7.26
R/torch,vgg16,tinyimagenet,3,1003,5,4.225341,,4.094079,10.46
R/torch,vgg16,tinyimagenet,3,1003,6,4.036966,,3.987685,12.03
R/torch,vgg16,tinyimagenet,3,1003,7,3.870801,,3.969872,13.01
R/torch,vgg16,tinyimagenet,3,1003,8,3.706473,,3.758354,15.85
R/torch,vgg16,tinyimagenet,3,1003,9,3.539959,,3.805014,16.32
R/torch,vgg16,tinyimagenet,3,1003,10,3.372599,,3.76861,17.21
R/torch,vgg16,tinyimagenet,3,1003,11,3.182534,,3.784378,17.73
R/torch,vgg16,tinyimagenet,3,1003,12,2.974681,,3.892493,17.19
R/torch,vgg16,tinyimagenet,3,1003,13,2.744336,,3.981172,18.39
R/torch,vgg16,tinyimagenet,3,1003,14,2.499266,,4.215725,17.95
R/torch,vgg16,tinyimagenet,3,1003,15,2.259597,,4.403865,17.89
R/torch,vgg16,tinyimagenet,3,1003,16,2.020957,,4.676125,18.03
R/torch,vgg16,tinyimagenet,3,1003,17,1.789331,,5.027886,17.54
R/torch,vgg16,tinyimagenet,3,1003,18,1.587484,,5.487595,16.33
R/torch,vgg16,tinyimagenet,3,1003,19,1.398833,,5.821601,16.9
R/torch,vgg16,tinyimagenet,3,1003,20,1.213925,,6.296213,16.48
R/torch,vgg16,tinyimagenet,3,1003,21,1.079862,,7.077418,16.8
R/torch,vgg16,tinyimagenet,3,1003,22,0.956788,,7.36827,16.44
R/torch,vgg16,tinyimagenet,3,1003,23,0.852548,,7.721668,16.54
R/torch,vgg16,tinyimagenet,3,1003,24,0.767324,,7.969765,16.17
R/torch,vgg16,tinyimagenet,3,1003,25,0.700334,,8.667114,15.82
R/torch,vgg16,tinyimagenet,3,1003,26,0.622197,,8.58824,15.94
R/torch,vgg16,tinyimagenet,3,1003,27,0.574267,,9.531919,16.76
R/torch,vgg16,tinyimagenet,3,1003,28,0.539624,,9.585109,15.53
R/torch,vgg16,tinyimagenet,3,1003,29,0.491681,,9.639918,16.28
R/torch,vgg16,tinyimagenet,3,1003,30,0.475019,,9.642203,15.95
