phase,epoch,duration_s,gpu_j,cpu_package-0@intel-rapl:0_j,cpu_core@intel-rapl:0:0_j,cpu_package_total_j,hw_total_j
train,1,8.908026,2935.03,497.452759,12.454389,497.452759,3432.482759
eval,1,0.968268,156.762,54.707727,1.544522,54.707727,211.469727
train,2,8.543663,2900.632,480.371642,17.033818,480.371642,3381.003642
eval,2,0.963766,151.683,54.591369,1.346778,54.591369,206.274369
train,3,8.55976,2930.198,476.875394,15.90059,476.875394,3407.073394
eval,3,0.966559,158.847,54.478125,1.312966,54.478125,213.325125
train,4,8.585863,2913.09,483.727273,16.692374,483.727273,3396.817273
eval,4,0.959048,145.445,54.140526,1.480591,54.140526,199.585526
train,5,8.603867,2906.941,478.24782,12.905003,478.24782,3385.18882
eval,5,0.97565,162.483,55.206602,1.165116,55.206602,217.689602
train,6,8.60459,2928.245,479.252575,16.44759,479.252575,3407.497575
eval,6,0.969557,158.097,55.242993,1.285151,55.242993,213.339993
train,7,8.610116,2921.951,478.597351,11.760393,478.597351,3400.548351
eval,7,0.963132,156.455,54.396052,1.345969,54.396052,210.851052
train,8,8.607602,2936.802,480.026689,16.79506,480.026689,3416.828689
eval,8,0.960509,156.041,54.678447,1.332634,54.678447,210.719447
train,9,8.599833,2928.702,480.352569,12.464672,480.352569,3409.054569
eval,9,0.969491,156.53,54.884384,1.077154,54.884384,211.414384
train,10,8.606666,2895.35,480.676069,14.659184,480.676069,3376.026069
eval,10,0.986449,168.765,55.99779,1.258357,55.99779,224.76279
train,11,8.607421,2946.432,484.962332,14.460037,484.962332,3431.394332
eval,11,0.948704,162.289,53.692383,1.268505,53.692383,215.981383
train,12,8.610382,2918.901,479.096028,13.477239,479.096028,3397.997028
eval,12,0.968924,153.028,54.670299,1.430865,54.670299,207.698299
train,13,8.630673,2931.196,484.614022,17.531152,484.614022,3415.810022
eval,13,0.958461,163.692,54.248202,1.408511,54.248202,217.940202
train,14,8.62634,2956.259,480.780343,15.036118,480.780343,3437.039343
eval,14,0.967359,158.852,54.670863,1.485168,54.670863,213.522863
train,15,8.62527,2931.718,481.726324,15.330506,481.726324,3413.444324
eval,15,0.966557,152.398,56.346283,1.43741,56.346283,208.744283
train,16,8.621186,2921.785,480.332933,17.179623,480.332933,3402.117933
eval,16,0.959494,162.795,54.353527,1.506942,54.353527,217.148527
train,17,8.626384,2949.676,479.849407,13.425071,479.849407,3429.525407
eval,17,0.954771,158.922,53.830361,1.380208,53.830361,212.752361
train,18,8.626812,2911.177,484.903863,14.88987,484.903863,3396.080863
eval,18,0.959633,157.472,54.213947,1.184341,54.213947,211.685947
train,19,8.631307,2931.102,481.672814,14.216688,481.672814,3412.774814
eval,19,0.97028,150.885,54.86316,1.60569,54.86316,205.74816
train,20,8.625497,2917.946,485.042025,14.427996,485.042025,3402.988025
eval,20,0.958869,162.005,54.349499,1.259243,54.349499,216.354499
train,21,8.626275,2951.357,480.453456,12.626178,480.453456,3431.810456
eval,21,0.960604,159.212,54.214405,1.34423,54.214405,213.426405
train,22,8.636739,2920.491,481.603756,16.279202,481.603756,3402.094756
eval,22,0.969356,152.0,55.450349,1.349098,55.450349,207.450349
train,23,8.630355,2919.959,481.939051,15.957503,481.939051,3401.898051
eval,23,0.977605,161.16,55.238049,1.460617,55.238049,216.398049
train,24,8.621812,2930.132,479.43561,12.112716,479.43561,3409.56761
eval,24,0.967361,154.704,54.416391,1.405384,54.416391,209.120391
train,25,8.622395,2898.642,482.359897,12.542061,482.359897,3381.001897
eval,25,0.965376,149.55,54.986536,1.57043,54.986536,204.536536
train,26,8.624253,2930.461,481.25595,13.176214,481.25595,3411.71695
eval,26,0.958255,151.701,54.336561,1.33712,54.336561,206.037561
train,27,8.625435,2926.969,484.989399,14.916007,484.989399,3411.958399
eval,27,0.972372,164.558,54.754233,1.484848,54.754233,219.312233
train,28,8.637757,2948.547,481.684761,12.654802,481.684761,3430.231761
eval,28,0.967939,156.596,54.615385,1.595575,54.615385,211.211385
train,29,8.622082,2920.996,483.349546,12.93442,483.349546,3404.345546
eval,29,0.964787,151.541,54.838946,1.333641,54.838946,206.379946
train,30,8.625576,2933.866,482.395478,17.450117,482.395478,3416.261478
eval,30,0.963789,162.648,54.587753,1.504271,54.587753,217.235753
