ecosystem,model,dataset,repetition,seed,precision,epoch,train_loss,test_loss,test_acc
Python/PyTorch,resnet18,cifar100,4,1004,fp32,1,3.8114872821044923,3.3655792404174805,20.32
Python/PyTorch,resnet18,cifar100,4,1004,fp32,2,3.0734914449310304,3.1222238109588623,24.68
Python/PyTorch,resnet18,cifar100,4,1004,fp32,3,2.6541650785827637,2.9187615661621096,28.38
Python/PyTorch,resnet18,cifar100,4,1004,fp32,4,2.273985678329468,2.841253384017944,30.68
Python/PyTorch,resnet18,cifar100,4,1004,fp32,5,1.901892765197754,2.869465023803711,30.34
Python/PyTorch,resnet18,cifar100,4,1004,fp32,6,1.525177670288086,2.976041616439819,30.82
Python/PyTorch,resnet18,cifar100,4,1004,fp32,7,1.1495611056137085,3.0935970664978028,30.03
Python/PyTorch,resnet18,cifar100,4,1004,fp32,8,0.8049395863342285,3.1898061916351317,30.19
Python/PyTorch,resnet18,cifar100,4,1004,fp32,9,0.5174205114555359,3.3070256450653077,30.55
Python/PyTorch,resnet18,cifar100,4,1004,fp32,10,0.3191787277317047,3.4542213703155515,30.34
Python/PyTorch,resnet18,cifar100,4,1004,fp32,11,0.19653317165374756,3.580594313812256,30.24
Python/PyTorch,resnet18,cifar100,4,1004,fp32,12,0.12922840548992157,3.695110234451294,29.55
Python/PyTorch,resnet18,cifar100,4,1004,fp32,13,0.10673833391189576,3.8519186553955076,29.46
Python/PyTorch,resnet18,cifar100,4,1004,fp32,14,0.12578053674221037,4.025391247177124,28.45
Python/PyTorch,resnet18,cifar100,4,1004,fp32,15,0.22220150637626648,4.2238437385559084,27.87
Python/PyTorch,resnet18,cifar100,4,1004,fp32,16,0.19251687534332276,4.142395613479614,29.13
Python/PyTorch,resnet18,cifar100,4,1004,fp32,17,0.09328412578582763,4.218914918518067,29.57
Python/PyTorch,resnet18,cifar100,4,1004,fp32,18,0.06072708134651184,4.260234786987304,30.05
Python/PyTorch,resnet18,cifar100,4,1004,fp32,19,0.0867266128540039,4.506935514450073,28.21
Python/PyTorch,resnet18,cifar100,4,1004,fp32,20,0.18774973501205444,4.447268490982055,28.61
Python/PyTorch,resnet18,cifar100,4,1004,fp32,21,0.1386265448331833,4.512090451049804,29.39
Python/PyTorch,resnet18,cifar100,4,1004,fp32,22,0.07374315707683564,4.511112391662597,30.18
Python/PyTorch,resnet18,cifar100,4,1004,fp32,23,0.05860467619299889,4.53915954246521,30.18
Python/PyTorch,resnet18,cifar100,4,1004,fp32,24,0.0762676218032837,4.7410977230072024,29.19
Python/PyTorch,resnet18,cifar100,4,1004,fp32,25,0.1538012834262848,4.690197705841064,28.71
Python/PyTorch,resnet18,cifar100,4,1004,fp32,26,0.1311331280851364,4.696664972305298,29.8
Python/PyTorch,resnet18,cifar100,4,1004,fp32,27,0.06986375552177429,4.6875456642150874,30.87
Python/PyTorch,resnet18,cifar100,4,1004,fp32,28,0.055277912421226504,4.764521743392945,30.35
Python/PyTorch,resnet18,cifar100,4,1004,fp32,29,0.060188829872608186,4.824090876770019,29.44
Python/PyTorch,resnet18,cifar100,4,1004,fp32,30,0.12767456197738647,4.884623192596435,29.18
