ecosystem,model,dataset,repetition,seed,epoch,train_loss,train_acc,test_loss,test_acc
Java/DL4J,vgg16,tinyimagenet,1,1001,1,5.236474,,nan,0.9
Java/DL4J,vgg16,tinyimagenet,1,1001,2,5.040131,,nan,1.61
Java/DL4J,vgg16,tinyimagenet,1,1001,3,4.708472,,nan,3.23
Java/DL4J,vgg16,tinyimagenet,1,1001,4,4.75654,,nan,5.16
Java/DL4J,vgg16,tinyimagenet,1,1001,5,4.603546,,nan,5.92
Java/DL4J,vgg16,tinyimagenet,1,1001,6,4.091488,,nan,7.9
Java/DL4J,vgg16,tinyimagenet,1,1001,7,4.428186,,nan,8.52
Java/DL4J,vgg16,tinyimagenet,1,1001,8,3.535447,,nan,9.22
Java/DL4J,vgg16,tinyimagenet,1,1001,9,4.380777,,nan,9.61
Java/DL4J,vgg16,tinyimagenet,1,1001,10,3.783575,,nan,10.44
Java/DL4J,vgg16,tinyimagenet,1,1001,11,3.595474,,nan,10.97
Java/DL4J,vgg16,tinyimagenet,1,1001,12,3.434668,,nan,11.9
Java/DL4J,vgg16,tinyimagenet,1,1001,13,3.923815,,nan,12.15
Java/DL4J,vgg16,tinyimagenet,1,1001,14,3.809706,,nan,12.4
Java/DL4J,vgg16,tinyimagenet,1,1001,15,3.095784,,nan,12.8
Java/DL4J,vgg16,tinyimagenet,1,1001,16,4.029538,,nan,13.86
Java/DL4J,vgg16,tinyimagenet,1,1001,17,3.128213,,nan,13.6
Java/DL4J,vgg16,tinyimagenet,1,1001,18,3.422778,,nan,14.19
Java/DL4J,vgg16,tinyimagenet,1,1001,19,3.57598,,nan,14.24
Java/DL4J,vgg16,tinyimagenet,1,1001,20,2.76701,,nan,13.92
Java/DL4J,vgg16,tinyimagenet,1,1001,21,2.945314,,nan,14.29
Java/DL4J,vgg16,tinyimagenet,1,1001,22,2.853077,,nan,14.59
Java/DL4J,vgg16,tinyimagenet,1,1001,23,2.489499,,nan,14.51
Java/DL4J,vgg16,tinyimagenet,1,1001,24,2.569241,,nan,14.03
Java/DL4J,vgg16,tinyimagenet,1,1001,25,2.200337,,nan,14.8
Java/DL4J,vgg16,tinyimagenet,1,1001,26,1.774457,,nan,13.59
Java/DL4J,vgg16,tinyimagenet,1,1001,27,2.122747,,nan,14.73
Java/DL4J,vgg16,tinyimagenet,1,1001,28,1.74581,,nan,13.84
Java/DL4J,vgg16,tinyimagenet,1,1001,29,1.962287,,nan,14.5
Java/DL4J,vgg16,tinyimagenet,1,1001,30,1.860411,,nan,14.31
